timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601665992186,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665992197,7,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,7,0,0
1601665992205,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1222,344,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665992210,7,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,691,1,2,http://localhost:8080/service/guestbook,7,0,0
1601665992218,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1323,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665992223,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,514,0
1601665992737,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601665992748,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601665992763,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665992223,551,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,35871,2362,1,2,null,0,0,0
1601665992724,12,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,12,0,0
1601665992738,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665992748,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,9,0,0
1601665992758,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1323,344,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665992764,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,550,1,2,http://localhost:8080/service/guestbook,6,0,0
1601665992770,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1374,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665992775,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,514,0
1601665993289,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665993300,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601665993315,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665992775,550,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36020,2499,1,2,null,0,0,0
1601665993277,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665993290,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665993300,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,9,0,0
1601665993310,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1374,344,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665993315,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,687,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665993321,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1472,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665993327,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,513,0
1601665993841,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601665993851,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601665993867,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665993327,551,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36162,2344,1,2,null,0,0,0
1601665993828,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665993841,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665993852,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,9,0,0
1601665993861,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1472,344,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665993867,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,532,1,2,http://localhost:8080/service/guestbook,6,0,0
1601665993874,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1516,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665993879,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,514,0
1601665994394,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665994405,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601665994421,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665993879,553,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36315,2528,1,2,null,0,0,0
1601665994381,12,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665994394,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,10,0,0
1601665994405,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,9,0,0
1601665994415,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1516,344,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665994421,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,716,1,2,http://localhost:8080/service/guestbook,6,0,0
1601665994428,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1625,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665994433,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,519,0
1601665994956,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665994967,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,72,0
1601665995039,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601665994433,618,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36499,2434,1,2,null,0,0,0
1601665994935,16,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,15,0,0
1601665994956,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,10,0,0
1601665994967,10,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,10,0,0
1601665994978,61,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1625,344,1,2,http://localhost:8080/service/guestbook,61,0,0
1601665995040,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,622,1,2,http://localhost:8080/service/guestbook,6,0,0
1601665995046,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1700,318,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665995052,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665995064,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601665995074,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,15,0
1601665995089,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665995052,47,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36661,2468,1,2,null,0,0,0
1601665995052,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665995064,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665995074,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,9,0,0
1601665995084,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1700,344,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665995089,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,656,1,2,http://localhost:8080/service/guestbook,6,0,0
1601665995095,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1787,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665995101,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,512,0
1601665995613,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601665995622,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601665995635,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665995101,545,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36792,2344,1,2,null,0,0,0
1601665995603,9,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,9,0,0
1601665995614,7,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,7,0,0
1601665995622,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,8,0,0
1601665995631,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1787,344,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665995636,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,532,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665995641,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1831,318,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665995647,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,513,0
1601665996160,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601665996170,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601665996183,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665995647,547,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36940,2489,1,2,null,0,0,0
1601665996148,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665996161,8,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,8,0,0
1601665996170,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,8,0,0
1601665996178,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1831,344,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665996183,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,677,1,2,http://localhost:8080/service/guestbook,6,0,0
1601665996190,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1935,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665996195,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,514,0
1601665996709,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601665996720,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601665996733,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601665996195,549,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,37103,2386,1,2,null,0,0,0
1601665996696,12,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,12,0,0
1601665996710,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665996720,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,8,0,0
1601665996729,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1935,344,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665996734,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,574,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665996740,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1994,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665996746,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,512,0
1601665997259,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665997270,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601665997286,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665996746,551,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,37245,2456,1,2,null,0,0,0
1601665997246,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665997259,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,10,0,0
1601665997271,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,9,0,0
1601665997281,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1994,344,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665997286,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,644,1,2,http://localhost:8080/service/guestbook,5,0,0
1601665997292,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,2077,318,1,2,http://localhost:8080/service/guestbook,4,0,0
1601665997298,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,514,0
1601665997813,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601665997823,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,17,0
1601665997840,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,63,0
1601665997298,604,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,37407,2393,1,2,null,0,0,1
1601665997800,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,11,0,0
1601665997813,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,9,0,0
1601665997824,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4131,395,1,2,http://localhost:8080/guestbook.html,8,0,0
1601665997833,6,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,2077,344,1,2,http://localhost:8080/service/guestbook,6,0,1
1601665997840,12,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,581,1,2,http://localhost:8080/service/guestbook,12,0,0
1601665997853,49,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,2137,318,1,2,http://localhost:8080/service/guestbook,49,0,0
1601665997903,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,513,0
1601665998417,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665998429,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601665998444,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601665997903,552,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,37556,2527,1,2,null,0,0,0
1601665998405,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,10,0,0
1601665998417,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,10,0,0
1601665998429,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,8,0,0
1601665998438,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,2137,344,1,2,http://localhost:8080/service/guestbook,5,0,0
